Molecule ChEMBL ID,-logIC50,GETAWAY_18,GETAWAY_19,GETAWAY_20,GETAWAY_24,GETAWAY_59,GETAWAY_60,GETAWAY_94,GETAWAY_95,GETAWAY_96,GETAWAY_100,GETAWAY_141,GETAWAY_145,GETAWAY_148,GETAWAY_149,GETAWAY_150,GETAWAY_153,GETAWAY_202,GETAWAY_203,GETAWAY_204,GETAWAY_229,GETAWAY_237,GETAWAY_238,GETAWAY_257,GETAWAY_258,WHIM_19,WHIM_77,WHIM_84,WHIM_101,MORSE_22,MORSE_40,MORSE_42,MORSE_43,MORSE_45,MORSE_75,MORSE_77,MORSE_90,MORSE_94,MORSE_193,MORSE_194,MORSE_197,MORSE_200,MORSE_203,MORSE_205,MORSE_206,MORSE_210,MORSE_211,MORSE_214,MORSE_216,MORSE_218,MORSE_219,MORSE_223,RDF_25,RDF_26,RDF_27,RDF_28,RDF_29,RDF_182,AUTOCORR3D_4,AUTOCORR3D_5,AUTOCORR3D_8,AUTOCORR3D_9,AUTOCORR3D_26,AUTOCORR3D_27,AUTOCORR3D_28,BalabanJ,Kappa3,PEOE_VSA3,PEOE_VSA4,JGI2,JGI3,JGI4,max_abs_charge,aliphaticHeterocycles,aliphaticRings,aromaticHeterocycles,HAcceptors,rotatableBonds,satureatedRings
CHEMBL3682590,20.03011866,-0.403295601,0.069630726,0.000973943,0.404867116,0.881458335,0.858812519,-0.652353563,-0.615173045,-0.615012355,-0.228860076,1.102609341,0.190050919,-0.206654796,-0.29146752,0.224913735,0.095273429,1.392787357,-0.087533524,0.492998575,-0.637635386,0.689672461,0.42890578,0.487307814,0.693209667,0.435331297,-0.363225826,-0.173456092,1.382887068,-0.978524405,-1.874567219,0.269976928,1.013438293,-1.292653876,1.568143087,-1.208601164,-0.204059079,-1.167967497,-0.15872276,-1.943609132,-2.522446639,-2.850855516,-0.392227831,-0.392144326,-2.84192662,1.870339294,-2.35467224,-2.649049089,1.142179942,2.889224872,0.436718409,-1.946697599,-0.495042197,-0.635411329,-0.523085288,-0.475294174,-0.407218359,1.399392718,-0.297275813,-0.145553841,0.486280854,0.333633825,0.698188939,0.920643768,0.764962527,0.271995618,1.065688664,1.102142134,0.948454501,0.204125972,0.93410674,0.73791684,1.489041027,-0.417060297,-0.629914857,-0.191692329,0.193992556,0.707199864,-0.499087154
CHEMBL4780270,16.02278547,-0.837511795,-0.207620384,0.74589156,-0.476098727,0.073629402,1.349176922,-0.431182371,-0.111098909,-0.257666682,1.076087829,0.901644356,0.857599833,-0.928315127,-0.169055049,-0.640384701,2.616126067,-1.316254076,-0.132815852,-0.812617519,-0.538370082,0.96860727,-1.2258812,-0.027379653,-0.185208682,-0.143483002,-1.145952708,-0.847056149,-0.0337572,0.502415307,-0.832253089,0.190858746,0.462314787,0.69802923,-0.13081048,1.036908671,-0.087585119,0.098931408,-1.689364647,0.497204871,0.118326818,0.122792678,0.824259682,-0.189429545,0.329961695,-1.440733686,0.497552585,0.534380955,-0.830766208,-0.424712961,0.447720925,0.854486527,-0.735574412,-0.64944308,-0.560148712,-0.475294174,-0.407218359,0.931165673,0.923234622,1.741064755,0.797853388,-0.994323081,1.334611579,0.698939596,-0.476990997,1.276277786,-0.130927843,-0.411344666,-0.705658395,-1.015349906,1.041529234,0.104380777,-1.221019428,-0.417060297,-0.629914857,-1.331390355,-0.774489364,0.265030924,-0.499087154
CHEMBL4238688,16.16938895,-0.701043848,-0.392454458,-0.970657732,-0.495832362,-0.769322528,-0.677662611,-0.025701851,0.681017591,0.04862961,-0.987550719,0.079198059,-0.649768682,0.002859494,-0.752868371,-0.783409236,-0.436384158,0.006016147,-0.92777227,-0.819228234,-0.339839474,0.615836777,0.046685961,-0.613293423,-0.484052038,-0.436070449,0.025978037,0.613942179,-0.889354233,-1.136427509,-0.562248728,0.037100771,0.777018835,-0.865767783,0.446112579,-1.14400951,-1.509793479,-0.001527536,-0.225103383,-0.440744521,-1.297931248,-0.583603118,-0.695879175,-0.061893757,-0.383677278,-1.033662072,1.626997102,-0.945562553,1.305986653,-1.432283432,0.618020741,-0.725477977,-0.490103137,-0.64944308,-0.560148712,-0.475294174,-0.407218359,1.907503573,0.059946753,-0.131882692,0.686006837,0.675330339,0.450691245,0.603923522,0.853673493,-0.178479765,-0.068763224,-1.379930219,0.948454501,-0.234885344,-1.402839207,-0.476214808,0.311503655,-0.417060297,-0.629914857,0.948005698,-0.290248404,-0.177138016,-0.499087154
CHEMBL3687384,15.96967565,-1.073229158,-0.739018346,-0.387678727,-0.161770114,-0.101985583,0.433830036,-0.873524756,-0.975225999,-0.819209883,0.28704956,0.155866781,0.017780232,0.398608708,0.042812689,0.046133067,1.082637518,0.602650272,0.048313459,0.030248567,-1.034696603,1.149094499,0.078162887,0.012259334,-0.111420199,-0.200728372,-0.346269143,0.120531992,0.344949684,-0.952207222,-1.532804943,1.710524949,0.62358104,-1.670172189,1.462091054,-1.55625624,-0.357314291,-1.759559056,0.401406034,-0.25071198,-0.325199168,-1.57600578,-0.783712209,-1.550482533,-0.438241224,0.220356129,-0.933475035,-1.515502286,1.52032245,1.985328922,0.110948256,-0.145538065,-0.343413059,-0.414832202,-0.474460797,-0.475294174,-0.407218359,0.012207086,-1.175447956,-0.610372916,0.646061641,0.698627828,0.592118499,0.73061162,0.720607044,-0.418511398,0.948272534,1.102142134,-0.705658395,-0.19553419,-0.240182985,0.00948395,1.489041027,-0.417060297,-0.629914857,0.948005698,0.678233516,1.149368804,-0.499087154
CHEMBL3971179,16.3412392,-1.209697105,-0.554184273,0.864646543,-0.475393954,0.108752399,1.610704603,-0.136287447,0.464985818,0.04862961,1.318868834,0.896997766,0.620727638,-1.106790263,-0.347965583,-1.101638826,2.460607181,-1.429130803,-0.35922749,-1.232397884,-0.339839474,0.681468496,-1.401252646,-0.176025852,-0.365990465,-0.436070449,-1.132995243,-0.78864048,-0.594804435,0.287092894,0.194249976,0.175930788,0.446657869,-0.00473563,-0.001427,0.100329696,-0.246970539,0.121255618,-1.322035539,0.836866995,0.522194627,0.858779228,1.359204681,-0.500214125,0.372751316,-1.242622057,1.10914486,1.127118278,-1.784874247,-1.279637027,-0.166984871,1.170479427,-0.735574412,-0.64944308,-0.560148712,-0.475294174,-0.407218359,-0.666410767,1.027424537,2.19221268,0.558182208,-1.227297976,1.405325206,0.651431559,-0.580487124,1.159267674,-0.004842113,-0.411344666,-0.705658395,-1.533931011,0.735260848,0.182557218,-1.694765446,-0.417060297,-0.629914857,-1.331390355,-1.258730324,0.265030924,-0.499087154
CHEMBL2443081,15.08597935,2.177189213,2.160566185,0.195300278,-0.638901215,-0.453215554,-1.266099894,-0.947248487,-1.479300135,-0.768160501,-0.744769713,-1.295030712,0.146983247,0.235653149,2.076742972,2.037749716,-0.454467749,0.118892873,2.040735873,1.729202168,-0.836165994,-1.673069448,0.307494778,0.022169081,-0.083246415,1.732893022,0.671451769,-0.992421292,-0.005704838,-1.253658601,-0.418732897,-0.442086706,0.22746102,0.449738339,-0.152020886,0.843133711,0.660300312,0.991899799,0.546121894,-0.28979458,-0.779239182,-0.766487321,-0.211124481,0.247772088,-0.316190293,0.692001285,0.535469901,-0.965510443,0.850894622,-0.565897861,0.363527758,-0.529934135,1.004456378,0.323799178,0.526251636,0.295945214,1.213494691,0.620842936,0.62554915,-0.829111304,-1.103537977,-0.147847626,-1.246435795,-1.217217895,-0.698768412,-1.615537923,-0.47746686,-0.85106001,0.948454501,-0.045828711,-1.931271515,0.858911065,0.157502179,3.293925204,2.344556742,-1.331390355,-1.258730324,-1.945813775,1.579912839
CHEMBL3687391,19.11382792,-0.527357371,0.000317949,-0.33369919,-0.192780112,-0.347846563,-0.939190292,-1.094695948,-1.551310726,-1.329703703,-1.04824597,0.205817616,-1.29578376,0.460687016,0.231139567,0.764831355,-0.421917285,0.387646984,0.491073995,0.978886084,-0.73690069,0.213842493,0.316488186,0.863258828,0.597284639,-0.760460881,0.969153532,2.166585704,-0.482594988,0.138759675,-0.384678293,0.790962689,0.239986555,-0.742348335,-0.561381733,-0.746960817,-0.430876792,0.17148509,0.379619709,-0.299400186,0.120632526,-0.052304485,0.483592988,0.164314458,-1.105070076,1.168812325,0.030256765,-0.417735033,0.685766889,-0.806068486,0.342957836,-1.713606365,0.878510351,0.647090724,1.328045695,0.648471341,-0.103406047,1.021756783,-0.981952399,-1.020507393,-0.20876557,0.450121273,-0.716083595,-0.330401205,0.247481892,0.124687446,0.765815656,1.58643491,0.948454501,2.39606236,1.133802402,0.50192154,0.014449498,-0.417060297,-0.629914857,-0.191692329,0.193992556,1.591537744,-0.499087154
CHEMBL3682616,18.23835919,-1.098041512,-0.785226865,-0.009821965,-0.499356225,-0.207354574,0.728048678,-0.468044236,0.032922273,-0.155567918,0.863654449,0.700679371,-0.046821276,0.274452092,0.306470318,-0.400818605,1.332191079,-0.47236617,-0.007031608,-0.478776442,-0.836165994,0.771712111,-0.605336083,-0.560647894,-0.491095484,-0.957639378,-0.622215162,0.020933277,-0.482594988,-0.076562739,0.203979863,0.673031815,-0.835643697,0.140463721,-1.271930354,-0.222628571,0.415091974,-0.838685402,-0.223590812,1.12480409,1.235119532,0.703038422,-0.057416673,0.789687317,-0.102816547,0.008554908,0.299891017,0.614489151,-1.1022362,0.788122643,-0.507584503,0.222872482,-0.735574412,-0.64944308,-0.560148712,-0.475294174,-0.407218359,-1.407152475,-0.386581455,0.469647875,0.717962995,0.784051957,0.751224159,0.572251497,0.36576318,-0.379838423,-0.312302516,1.102142134,-0.705658395,0.115377054,-0.492323094,-0.192224364,0.014449498,-0.417060297,0.857320942,-0.191692329,-0.290248404,0.707199864,1.579912839
CHEMBL2442019,17.6739928,-0.800293264,-0.842987513,-0.171760577,-0.917991194,-1.190798492,-0.121916287,-0.504906102,-0.183109499,-0.308716064,0.135311432,-0.783905894,0.362321606,1.322023541,1.502345994,0.089040427,1.176672193,-0.144486155,1.084775624,-0.290371081,-0.24057417,1.06705485,0.559310188,-0.870946836,-0.896261336,-0.359743289,-0.59150117,-0.419992679,-0.987537499,-1.079008199,0.1577629,-0.646599741,-0.456746287,1.901731852,-0.892264076,2.374335848,1.297841991,1.661626093,-1.081271442,0.89535886,0.959910229,0.382991067,-0.048633369,0.966671192,0.879334475,-0.914071871,0.579355685,0.779455041,-1.220137401,0.221820108,-0.266007517,0.738126788,-0.532826004,-0.64944308,-0.560148712,-0.475294174,-0.407218359,-0.103441139,-0.505655644,-0.336949931,-0.20876557,-0.365290862,-0.822154035,-0.963841698,-1.083182598,-0.140361953,0.116413246,-0.895637442,-0.705658395,-0.157696541,-0.672115308,-1.485782273,0.174748642,-0.417060297,0.857320942,-1.331390355,-0.774489364,0.265030924,1.579912839
CHEMBL3687335,15.61127805,-0.093141176,-0.63504918,-0.776331397,-0.473984409,-0.804445525,-0.873808372,-0.173149313,0.536996409,0.712271576,-0.866160216,-0.031158436,-0.369828815,-0.222174373,0.428882789,0.257094256,-0.194064033,-0.724995033,0.169066332,0.136019997,-0.24057417,-0.15533593,-1.08198668,-0.246013438,-0.218078097,-0.270694935,-0.132231014,0.514613076,-0.398437903,-1.258443543,0.409523723,0.338645538,-0.516242575,-0.981927264,0.106746074,-1.221899445,-1.019376803,-0.492660151,-0.042148675,0.771113161,1.263064713,0.727067003,0.150873092,-0.494172957,0.669119694,-0.500284609,0.474029805,-0.282216029,0.199300589,-0.223094671,-1.51359718,0.635893791,-0.479731111,-0.52091224,-0.558788586,-0.474940232,-0.407218359,-0.875615441,-0.475887096,0.032171099,0.9017109,0.985963533,0.768902565,1.174019965,1.341583807,-0.527565593,-0.200837594,0.573271924,-0.705658395,0.451688745,-0.557872339,0.435591046,1.057625894,-0.417060297,-0.629914857,0.948005698,0.678233516,0.265030924,-0.499087154
CHEMBL3953065,11.51292546,-0.167578238,0.635685077,1.037381063,1.911671093,1.548795279,1.316485961,4.913788115,3.345409453,2.498999944,2.654164365,-1.068509486,-1.166580745,-0.858477031,-1.195436534,-0.483057713,-1.043992828,-1.042124884,-1.033431034,-0.449028227,2.63811965,-1.443358429,-0.8661449,0.010401256,-0.326077604,1.255848271,1.308767096,0.14333657,0.948075461,1.50964571,1.408053362,-0.11815,-0.52093965,-0.21963067,0.558527734,-0.325215315,0.323138847,-1.301912755,-0.471121672,0.159424258,0.870725444,0.869569841,0.135188622,0.228977341,1.236010372,-1.063365902,0.726109744,1.519426794,-0.400773592,-0.383555739,1.189194843,1.247061236,0.768369316,1.573747568,1.157689959,1.12098377,1.700812686,-0.926471007,0.223673763,0.127869144,-0.807943521,-0.178910946,-0.627691562,-0.409581267,0.277052214,-0.743150992,-0.323785636,-0.301293126,-0.705658395,0.099599469,0.182591352,0.849671565,-2.271437367,-0.417060297,-0.629914857,0.948005698,1.162474476,-0.619306956,-0.499087154
CHEMBL4647674,19.31227886,0.229419426,-0.32314168,-0.03141378,0.399933707,-0.38296956,0.499211956,1.301325304,1.185091727,1.682209833,0.256701935,-0.305307202,-0.197558128,-0.245453738,1.168065785,0.464479831,0.312276525,-0.746495362,1.215591237,0.248402142,2.241058433,-0.573738143,-0.992052605,0.047562806,-0.425692056,-0.804985057,-0.213335148,-0.119286794,0.232740237,-0.813443888,-0.454003737,-0.240559262,0.255643472,0.388754612,-0.287767489,0.242811284,0.053409675,-0.615443305,-0.068247153,0.738104209,0.048786665,0.138366759,0.828023955,0.784317389,0.520361148,-0.370879229,0.016915487,0.538180553,-0.720791138,0.089491825,0.173614761,0.554479149,-0.469359085,-0.181343863,-0.530565979,-0.41477011,-0.407218359,-0.930325947,0.685086245,1.481312919,0.198675437,-0.093486817,1.175505919,0.841463707,0.291837375,-1.197805396,-0.926550038,-0.366767233,-0.705658395,-1.308757637,0.097620109,-0.610219748,-1.872224837,3.293925204,2.344556742,-0.191692329,-1.258730324,-1.061475895,1.579912839
CHEMBL3235972,14.94252232,-0.11795353,-0.369350199,-0.387678727,0.202597358,-0.13710858,0.008847553,-0.210011178,0.464985818,0.252827138,-0.228860076,0.232535504,0.060847903,-0.090257968,0.292345802,-0.186281803,0.236325442,1.043407013,0.868426725,0.066607496,-0.339839474,0.222046458,0.622264041,1.619496369,0.254838998,-0.754100284,-0.685242833,-0.346950627,0.499237673,-1.547932566,-0.438192671,-0.289821526,0.59696428,-0.199302761,0.67518497,0.159222086,-0.902902843,-0.291742263,1.241333861,-0.995129883,-2.299069651,-0.483039055,-1.114759094,-0.307791707,0.420422974,0.802809485,0.284794308,-1.976520204,0.644154701,-2.747230624,1.444644567,-1.316198823,-0.688900296,-0.64944308,-0.560148712,-0.475294174,-0.407218359,1.031245868,0.893466075,0.524332472,0.622094523,0.209380547,0.821937785,0.936479781,0.764962527,-0.17270229,-0.234843285,-0.366767233,2.051196431,0.352040836,0.27038919,1.040525154,-0.944148273,1.438432454,0.857320942,-1.331390355,-1.742971284,-1.503644835,-0.499087154
CHEMBL2442032,13.47903832,-0.924355034,-1.166447142,-0.830310935,-1.045555048,-1.471782469,-0.54689877,-0.799801025,-0.759194226,-0.615012355,-0.471641082,-0.996487352,0.082381739,1.834169582,2.006120392,0.32503091,1.364741543,0.016766311,1.316218631,-0.234180009,-0.73690069,1.091666744,0.815622302,-1.336704929,-1.140434134,-0.817706251,-0.506877725,-0.09100013,-0.987537499,-1.394814405,1.409269598,-0.012161493,-1.615358203,2.465105335,-2.544554748,2.946161957,1.50013887,2.314609229,-0.818429122,0.948635309,0.677876029,1.180717721,-1.105557538,2.111808328,0.650453082,0.007521732,0.562503544,0.611956086,-0.309953339,0.49168645,-0.216257009,1.225127611,-0.489115325,-0.64944308,-0.560148712,-0.475294174,-0.407218359,0.36404457,-1.249869324,-0.842782453,0.358456224,-0.070189328,-0.963581288,-0.97967771,-1.11275292,-0.120000988,0.586886382,-1.379930219,-0.705658395,-1.444176589,-1.416087817,-1.750275119,0.176477243,-0.417060297,0.857320942,-1.331390355,-0.774489364,1.149368804,1.579912839
CHEMBL3687405,19.11382792,-0.055922645,-0.253828903,0.206096185,0.536659606,1.05707332,1.349176922,-0.099425582,0.681017591,0.916469103,0.317397186,1.85071021,0.319253935,-0.035939449,0.188766019,0.221338122,0.142290766,0.661776177,0.621889608,0.588853934,-0.439104778,-0.138928,-0.313050339,1.263364849,1.12453689,-0.385185676,-0.317154838,-0.27181909,1.537175058,-0.260783026,-0.786036126,0.487925126,0.704997013,-1.073402855,1.419670241,-1.440371214,-0.774168465,0.299849296,-0.919187556,-1.113334943,-0.881151475,-1.012780281,2.116869157,0.647607974,-2.138913257,-0.127049532,-0.09157017,-0.606448411,-0.93909,-1.042592267,0.506082098,-0.569712065,-0.32785502,-0.627834184,-0.546207424,-0.475294174,-0.407218359,0.650792861,-0.312160087,0.182553741,0.893721861,1.009261022,1.617466086,2.013328618,1.932990247,-0.231462498,0.279007781,1.541857478,0.948454501,0.25163802,1.458274714,0.583695536,1.057625894,-0.417060297,-0.629914857,0.948005698,0.678233516,0.265030924,-0.499087154
CHEMBL3577887,11.99646023,-0.589388255,-0.380902329,-0.344495097,-0.534594859,-0.73419953,-0.64497165,-0.689215429,-0.687183636,-0.563962974,-0.593031585,-0.855928028,-0.800505534,-0.672242106,0.494797196,-0.007501134,0.645014607,-1.025999637,0.506168104,-0.204431794,-0.637635386,0.189230599,-1.248364719,0.025265876,-0.587020512,-0.887672814,0.594506821,1.047139294,-0.622856796,-1.205809176,-0.522112945,-0.2629512,1.123036718,0.085287968,0.560648774,-0.019354838,-1.883736195,-0.051757008,-0.407965213,0.482086771,-0.053310084,0.487003676,0.752529371,0.215776268,2.378694266,-0.863704508,1.913483495,-0.395887343,-0.512730195,-0.546621694,-0.39612423,0.087924925,1.817178678,0.702095188,0.678925738,0.583699974,0.289113369,-1.011872773,-1.190332229,-0.747084408,-0.240721727,-0.140081796,-0.380193868,-0.219549119,-0.092576811,-0.683561812,0.972783607,-0.366767233,-0.705658395,-1.122556577,-1.224289661,-0.724042876,0.014447641,-0.417060297,-0.629914857,-1.331390355,-0.774489364,1.149368804,-0.499087154
CHEMBL3687352,18.79174443,-0.341264716,-0.715914087,-0.93827001,-0.526137587,-0.98006051,-0.743044531,-0.689215429,-0.471151863,-0.053469154,-0.775117339,0.20814091,-0.606701011,1.003872212,1.572968573,0.625382433,-0.005994683,-0.026234346,1.225653976,0.317814644,-0.339839474,0.353309898,-0.106201967,-0.37112399,-0.457890667,-0.658691334,0.22113986,0.756206799,-0.35635936,-0.858900842,0.380334062,0.825296994,-0.971858882,1.047959666,-0.898627198,0.919123891,-0.369574708,0.573320866,-0.108409884,0.75823967,1.00759227,1.055123886,-0.403102397,1.426247526,-1.135511014,0.69355105,-0.305030619,0.037900121,-0.344960418,0.42916915,-0.002903868,0.831065876,0.828625846,0.250272802,0.916607691,-0.475294174,-0.187925262,-1.154802117,-1.02660522,-0.801769005,0.717962995,1.242235918,-0.044304141,0.445563399,0.779747688,-0.640773498,0.015288347,1.102142134,-0.705658395,0.158281015,-0.931925932,0.902387051,0.014449498,-0.417060297,0.857320942,-0.191692329,-0.290248404,0.265030924,-0.499087154
CHEMBL4092287,10.81977828,0.018514417,0.058078597,-0.959861825,0.340732802,-0.13710858,-0.57958973,-0.873524756,-1.04723659,-0.819209883,-0.926855467,-0.09853398,-0.757437862,0.600363209,0.838493749,0.403694404,0.200158259,1.430412932,1.864637932,0.71115215,-0.836165994,-0.097908175,1.247305862,3.022964238,0.549322126,1.211324094,0.425259929,0.744276522,1.074311089,-0.631616072,0.431415968,0.689452569,1.833860785,-0.562301139,1.003946272,-0.490493958,-0.259230956,1.795571351,-0.391406545,-0.13409135,0.203730241,0.387552047,2.634456676,-0.119172988,0.38481282,-1.081446494,1.63752969,-0.954744915,1.02361823,-0.31895453,-0.789822962,-2.221425544,1.533182736,1.301531596,-0.427536463,0.150475095,-0.407218359,2.037681959,-0.446118549,-1.170890035,-0.823921599,-0.450714991,-0.769118815,-0.599613415,-0.314354226,-0.974462455,0.670901344,2.101022399,1.489125729,1.772023531,0.617445484,0.544840223,-0.398869882,1.438432454,0.857320942,0.948005698,0.678233516,0.265030924,1.579912839
CHEMBL3687322,15.06378362,-0.130359707,-0.068994829,-0.819515027,3.384645983,1.021950323,0.858812519,1.117015977,0.609007,0.610172812,0.590525817,1.979653061,-0.542099503,-0.974873858,-0.249093972,-0.075437788,-0.335116046,0.350021408,-0.002000239,0.13271464,1.248405392,-0.680389687,-0.740237195,0.390068425,0.243099921,-0.556921786,-0.111115144,0.415957999,1.621332143,-0.389976474,-1.403883942,1.710524949,1.835426477,-1.803755592,1.716615933,-1.430872442,-1.043897637,-0.950306451,1.84289913,-1.211965694,-0.424252383,-1.126471069,0.986332541,-1.333447946,-0.230611052,1.189734153,-1.877546005,-1.656404053,0.101875226,1.541456098,-1.511683699,-0.400191167,-0.235988507,0.056354001,-0.077644144,-0.303632355,-0.354679388,-0.651139271,-0.312160087,-0.774426707,0.454324696,0.745222807,1.087113885,1.300708064,1.38593929,0.003525357,1.009749956,1.102142134,-0.705658395,0.378336812,0.127585478,0.812177078,1.489041027,-0.417060297,-0.629914857,-0.191692329,0.193992556,0.707199864,-0.499087154
CHEMBL2442013,17.76316074,-0.626606786,-0.565736402,0.09813711,-0.141331707,-0.944937513,-0.121916287,0.600949861,0.392975228,0.457024666,0.347744812,-1.053408071,0.513058458,1.190107136,1.44584793,0.214186895,1.187522348,-0.219737306,1.004273708,-0.290371081,1.446936,0.574816952,0.374945335,-1.151516538,-1.150831602,1.058669773,-0.671645492,-0.536801548,0.751708929,-0.464143084,0.752502235,0.066956688,-1.510456854,2.251662288,-1.67917016,2.469323574,0.856466982,0.662617705,-1.187655578,1.021255005,0.91757743,0.951111277,-1.026089556,1.83436205,0.486761244,-0.350215695,0.950804954,0.716445037,-0.601568915,0.518256302,-0.629568922,1.121407589,-0.735574412,-0.64944308,-0.560148712,-0.475294174,-0.407218359,0.246617142,-0.580077012,-0.35062108,-0.224743648,-0.318695883,-0.981259695,-1.011349735,-0.96490131,-0.226688101,0.362466896,-1.379930219,-0.705658395,-0.586523224,-1.240543742,-1.003198834,0.176477021,-0.417060297,0.857320942,-1.331390355,-0.774489364,0.265030924,1.579912839
CHEMBL4248077,18.42068074,0.576792382,-0.369350199,-0.528025525,0.065166687,-0.347846563,0.597284837,0.121745611,0.825038773,0.661222194,0.013920929,0.097784416,0.577659966,-1.06799132,-0.112556985,-0.515238233,-0.230231216,0.124267956,0.239505508,-0.22095858,0.355017655,-0.07329628,-0.32654045,1.274513314,0.183062928,0.797885309,-0.755629063,-0.480070947,0.597420939,0.73448502,-0.024672479,-0.201746569,0.612621198,-0.296586326,0.276429326,-0.277721452,0.218925304,0.712847177,0.956439853,-0.06757831,-0.901995075,-0.493940912,-0.044032591,-0.215384197,-0.450015549,-0.570798918,0.771048786,-0.346809199,0.411324598,-0.890987817,1.051424206,-1.372705789,-0.735574412,-0.64944308,-0.560148712,-0.475294174,-0.407218359,1.322590435,0.685086245,0.538003621,0.853776664,-0.186676775,1.316933172,1.126511928,0.631896078,0.590756425,-0.164525366,-0.895637442,0.948454501,0.79968396,-0.921372696,-1.150758001,-0.944148272,-0.417060297,-0.629914857,0.948005698,-0.774489364,-0.619306956,-0.499087154
CHEMBL3687325,19.93480848,-0.701043848,-0.103651218,0.119728925,0.141986908,0.45998237,0.695357718,-0.799801025,-0.975225999,-1.023407411,0.438787689,1.04685027,-0.434430323,-0.23769395,-0.211428596,-0.164828122,1.071787363,0.806903396,-0.1579727,-0.042469291,-0.637635386,0.304086108,0.064672776,0.065524222,0.190441777,-0.410628063,0.074768493,0.740164958,0.962101642,-1.155567279,-0.598735804,0.137118095,-0.229720979,-1.238930116,-0.060816138,-1.2446965,-0.418616375,-1.60887064,0.723013051,-0.790771456,-0.828027963,-0.500726761,-0.404566281,-0.789295247,-1.421540961,1.186376329,-1.408143667,-1.212167694,0.287478798,0.844388212,-1.16008155,-0.30204749,-0.276488798,-0.14598385,-0.325187009,-0.26151327,-0.294145356,-0.159041247,-0.49077137,-0.131882692,0.853776664,0.869476085,0.539083279,0.746447633,0.80931801,-0.675596852,0.519442035,1.102142134,-0.705658395,-0.388190883,-0.520963072,-0.241110056,1.489880053,-0.417060297,0.857320942,0.948005698,0.678233516,1.149368804,1.579912839
CHEMBL1779158,14.03865411,-0.155172061,-0.877643902,-1.186575882,-0.999040051,-1.998627425,-1.527627576,0.084883745,1.113081136,1.273814777,-1.230331724,-1.408872148,-0.089888948,-0.129056911,0.805536545,-0.264945297,0.062722964,-1.208752432,0.038250719,-0.905167521,-0.141308866,0.238454388,-1.090980087,-1.66248785,-1.524805049,-0.175285985,-0.413296031,-0.118320688,-0.566752073,-1.45941113,-0.171837018,0.628247938,-0.979687341,1.188803037,-1.435250484,1.04070818,-1.264585141,0.44495666,-0.479799051,1.119093541,0.65094536,0.730626793,-0.842476691,1.508586421,0.205900514,-0.149779419,1.15619042,0.1531546,-0.391856694,-0.424712961,-0.267920998,0.638867841,-0.616049163,-0.64944308,-0.560148712,-0.475294174,-0.407218359,-0.856637271,-0.044243162,0.141540293,0.9017109,0.916071064,-0.079660955,0.445563399,0.691036722,-1.077761939,-0.309259106,-1.379930219,-0.705658395,-3.069204018,-1.905939379,-3.719277417,-1.798565669,-0.417060297,-0.629914857,-0.191692329,-1.742971284,0.707199864,-0.499087154
CHEMBL3687339,16.30442523,-0.725856202,-0.34624594,0.260075723,-0.420421686,-0.172231577,0.041538514,-0.578629832,-0.471151863,-0.615012355,0.165659058,1.023617323,-0.606701011,-0.074738391,-0.070183438,0.01752816,0.590763833,-0.649743882,-0.379352969,-0.101965721,-0.836165994,-0.245579544,-0.821177862,-0.582944824,-0.305953472,-0.359743289,0.031416973,0.578241219,-0.089861923,-1.052691015,0.338982043,1.201481555,-0.845037848,-0.598600977,-0.633497116,-0.792554925,0.82581594,0.110093513,-0.433665646,0.766194827,1.215382672,0.673225182,0.937396994,0.412226132,0.153633997,0.441197645,-0.619955,0.177535355,-1.297747436,0.682364212,-0.880234943,0.358935307,-0.178448459,-0.26890199,-0.261601136,-0.172673854,-0.407218359,-1.096384937,-0.535424191,0.127869144,1.317140946,1.987755584,0.662832125,1.253200027,1.519005739,-0.96378041,-0.313182624,0.573271924,-0.705658395,0.169283804,0.147746002,-0.967323659,1.057625894,-0.417060297,0.857320942,0.948005698,0.678233516,0.707199864,1.579912839
CHEMBL3577899,11.51292546,-0.304046185,-0.265381032,-0.46325008,-0.624100989,-0.804445525,-0.61228069,-0.578629832,-0.471151863,-0.410814828,-0.562683959,-0.729308471,-0.089888948,-0.501526759,0.202890535,0.328606523,0.887334731,-1.015249473,0.063407568,0.010416424,-0.439104778,0.295882143,-1.019032827,-0.182838803,-0.55012627,0.034613706,-0.533592499,-0.186442345,-0.131940466,-0.607691359,-0.181566905,-0.579423926,0.639237958,0.456998307,0.204313944,0.328300238,-0.706736172,-0.431268574,-0.717113425,-0.097814511,0.642644811,0.369530611,0.710913244,0.37508413,0.562576411,-0.812303968,0.678362012,-0.020993652,-0.788823764,-0.775851791,-1.22944524,0.176402937,-0.71063216,-0.64944308,-0.560148712,-0.475294174,-0.407218359,-1.133006875,0.193905216,0.37394983,1.037524569,0.752988637,0.344620805,0.667267571,0.617110917,-0.099835757,0.073426361,-0.366767233,-0.705658395,0.485543483,-0.372227513,0.318194575,0.014447641,-0.417060297,-0.629914857,-0.191692329,-0.774489364,0.265030924,-0.499087154
